station,timestamp_start,timestamp_forecast,true_target,p0.01,p0.02,p0.03,p0.04,p0.05,p0.06,p0.07,p0.08,p0.09,p0.1,p0.11,p0.12,p0.13,p0.14,p0.15,p0.16,p0.17,p0.18,p0.19,p0.2,p0.21,p0.22,p0.23,p0.24,p0.25,p0.26,p0.27,p0.28,p0.29,p0.3,p0.31,p0.32,p0.33,p0.34,p0.35,p0.36,p0.37,p0.38,p0.39,p0.4,p0.41,p0.42,p0.43,p0.44,p0.45,p0.46,p0.47,p0.48,p0.49,p0.5,p0.51,p0.52,p0.53,p0.54,p0.55,p0.56,p0.57,p0.58,p0.59,p0.6,p0.61,p0.62,p0.63,p0.64,p0.65,p0.66,p0.67,p0.68,p0.69,p0.7,p0.71,p0.72,p0.73,p0.74,p0.75,p0.76,p0.77,p0.78,p0.79,p0.8,p0.81,p0.82,p0.83,p0.84,p0.85,p0.86,p0.87,p0.88,p0.89,p0.9,p0.91,p0.92,p0.93,p0.94,p0.95,p0.96,p0.97,p0.98,p0.99
stn_102,2024-01-10 11:00:00,2024-01-11 11:00:00,36.74369911096096,30.761474609375,31.777576446533203,32.15568161010742,32.51735305786133,32.83369064331055,33.05836868286133,33.26381301879883,33.375282287597656,33.71965026855469,33.70991897583008,33.877044677734375,34.03075408935547,34.02570343017578,34.209815979003906,34.44569778442383,34.446407318115234,34.57831573486328,34.58159637451172,34.795989990234375,34.8537712097168,35.01011657714844,35.08898162841797,35.053733825683594,35.22962951660156,35.338783264160156,35.375431060791016,35.44562530517578,35.39130401611328,35.40371322631836,35.5715217590332,35.54725646972656,35.66395568847656,35.701080322265625,35.79987716674805,35.69291305541992,35.92253112792969,35.907630920410156,35.931610107421875,35.79153060913086,36.066734313964844,35.94504928588867,36.0343132019043,36.104835510253906,36.2711181640625,36.08523178100586,36.0532112121582,36.25580978393555,36.35442352294922,36.378292083740234,36.33772659301758,36.289432525634766,36.33241653442383,36.24652099609375,36.515838623046875,36.44623565673828,36.30257797241211,36.3972053527832,36.596309661865234,36.4561882019043,36.57306671142578,36.516178131103516,36.58809280395508,36.7362060546875,36.79165267944336,36.60140609741211,36.75597381591797,36.779972076416016,36.84172058105469,36.91687774658203,36.97063064575195,36.89114761352539,36.9903450012207,37.01967239379883,37.01344299316406,37.17556381225586,36.911407470703125,37.19392013549805,37.14274215698242,37.23801040649414,37.128265380859375,37.32345962524414,37.16487121582031,37.33760452270508,37.49102020263672,37.36350631713867,37.46291732788086,37.55464172363281,37.43949890136719,37.45023727416992,37.51152801513672,37.63031768798828,37.59947967529297,37.874935150146484,37.98586654663086,38.006385803222656,37.9955940246582,38.213897705078125,38.514793395996094,39.08320617675781
stn_102,2024-01-10 12:00:00,2024-01-11 12:00:00,36.252298753046986,30.538339614868164,31.508651733398438,31.874048233032227,32.20659637451172,32.57221221923828,32.78868103027344,32.98009490966797,33.09777069091797,33.416114807128906,33.45148468017578,33.56626892089844,33.75814437866211,33.76424026489258,33.92824172973633,34.110652923583984,34.150787353515625,34.24687957763672,34.31739044189453,34.49332809448242,34.49931716918945,34.70338821411133,34.76433181762695,34.74220275878906,34.92452621459961,35.01548767089844,35.06425476074219,35.12985610961914,35.065635681152344,35.08604431152344,35.24223709106445,35.240909576416016,35.3362922668457,35.39604568481445,35.484378814697266,35.38365936279297,35.618202209472656,35.55916213989258,35.6137809753418,35.48015213012695,35.74777603149414,35.652286529541016,35.718109130859375,35.77775192260742,35.933780670166016,35.754512786865234,35.73021697998047,35.93667984008789,36.024192810058594,36.04335403442383,36.04165267944336,36.01396560668945,36.05195236206055,35.94471740722656,36.18442153930664,36.1418342590332,36.003414154052734,36.12421798706055,36.262901306152344,36.136653900146484,36.289207458496094,36.214622497558594,36.28617477416992,36.436485290527344,36.45620346069336,36.31218338012695,36.446781158447266,36.43824768066406,36.54844284057617,36.60588455200195,36.683292388916016,36.569976806640625,36.650028228759766,36.70155334472656,36.69667434692383,36.87104797363281,36.60460662841797,36.89100646972656,36.81451416015625,36.91086959838867,36.83352279663086,36.99635314941406,36.84303665161133,37.048221588134766,37.20021438598633,37.07837677001953,37.18180465698242,37.263614654541016,37.174739837646484,37.187225341796875,37.2119140625,37.3470344543457,37.315948486328125,37.617427825927734,37.70604705810547,37.71704864501953,37.72499084472656,37.951812744140625,38.27631759643555,38.774017333984375
stn_102,2024-01-10 13:00:00,2024-01-11 13:00:00,36.28719946030378,30.202550888061523,31.134756088256836,31.454553604125977,31.805585861206055,32.15333938598633,32.384796142578125,32.560791015625,32.68849563598633,32.98698806762695,33.03515625,33.12431335449219,33.34803009033203,33.32939910888672,33.472412109375,33.676719665527344,33.71888732910156,33.77859878540039,33.882080078125,34.066383361816406,34.0510368347168,34.260589599609375,34.33015823364258,34.30031967163086,34.48698425292969,34.57048416137695,34.60541534423828,34.66947555541992,34.636077880859375,34.6209602355957,34.800167083740234,34.78934860229492,34.87837600708008,34.94950866699219,35.04743957519531,34.92386245727539,35.167259216308594,35.09403610229492,35.15438461303711,35.024837493896484,35.28240966796875,35.203487396240234,35.25357437133789,35.31269073486328,35.47129440307617,35.289981842041016,35.291259765625,35.479610443115234,35.5640983581543,35.57029342651367,35.588924407958984,35.546024322509766,35.6137580871582,35.50851058959961,35.71707534790039,35.676300048828125,35.54773712158203,35.666988372802734,35.791961669921875,35.65775680541992,35.84149932861328,35.767982482910156,35.8275032043457,35.97596740722656,35.98454666137695,35.83868408203125,36.007354736328125,35.97462844848633,36.097293853759766,36.13298034667969,36.229373931884766,36.097747802734375,36.21343231201172,36.24924850463867,36.23350524902344,36.41646194458008,36.15764617919922,36.42939758300781,36.34455490112305,36.444942474365234,36.3643798828125,36.52311325073242,36.397552490234375,36.586219787597656,36.74243927001953,36.61349105834961,36.720306396484375,36.77888870239258,36.71477508544922,36.74197006225586,36.76182556152344,36.88087463378906,36.85835266113281,37.13750457763672,37.23878479003906,37.274654388427734,37.23978042602539,37.48488998413086,37.818824768066406,38.239768981933594
stn_102,2024-01-10 14:00:00,2024-01-11 14:00:00,36.224599223387244,30.077295303344727,30.953502655029297,31.224271774291992,31.591943740844727,31.965452194213867,32.208553314208984,32.38074493408203,32.49789810180664,32.78831100463867,32.87391662597656,32.92345428466797,33.194950103759766,33.1478157043457,33.28727722167969,33.458431243896484,33.54600143432617,33.559452056884766,33.669673919677734,33.87385559082031,33.85051727294922,34.055702209472656,34.14579772949219,34.11163330078125,34.31340789794922,34.39555740356445,34.416656494140625,34.45072937011719,34.445003509521484,34.42298126220703,34.583885192871094,34.58234405517578,34.69652557373047,34.726009368896484,34.870155334472656,34.708744049072266,34.967864990234375,34.9051513671875,34.93416213989258,34.824405670166016,35.099754333496094,34.99384689331055,35.05236053466797,35.138275146484375,35.284725189208984,35.09269714355469,35.132171630859375,35.298377990722656,35.38509750366211,35.367462158203125,35.403133392333984,35.33757400512695,35.43471908569336,35.322425842285156,35.507999420166016,35.47154235839844,35.35574722290039,35.45551681518555,35.61896896362305,35.45771789550781,35.67496871948242,35.583980560302734,35.60430908203125,35.76141357421875,35.801231384277344,35.617610931396484,35.82120132446289,35.771305084228516,35.93891525268555,35.909019470214844,36.07544708251953,35.88429260253906,36.07148742675781,36.06021499633789,36.05914306640625,36.23527526855469,35.95477294921875,36.23845672607422,36.11917495727539,36.244319915771484,36.17903518676758,36.309146881103516,36.209171295166016,36.396507263183594,36.54011535644531,36.402992248535156,36.49857711791992,36.581748962402344,36.529518127441406,36.54206085205078,36.55268096923828,36.69172668457031,36.66339874267578,36.947818756103516,37.03178024291992,37.10826110839844,37.03021240234375,37.2681884765625,37.5831413269043,37.920772552490234
stn_102,2024-01-10 15:00:00,2024-01-11 15:00:00,36.984601005262135,31.19032859802246,32.02204132080078,32.28257751464844,32.66313552856445,33.113914489746094,33.393821716308594,33.5423469543457,33.722843170166016,34.01321029663086,34.120765686035156,34.11408615112305,34.38810729980469,34.39066696166992,34.56026077270508,34.6427116394043,34.76414108276367,34.751495361328125,34.984352111816406,35.118309020996094,35.02760696411133,35.34150314331055,35.296295166015625,35.34371566772461,35.547218322753906,35.644161224365234,35.680519104003906,35.688907623291016,35.67734146118164,35.72687911987305,35.81399154663086,35.86455535888672,35.99542999267578,35.944095611572266,36.104949951171875,36.00578689575195,36.167457580566406,36.14080810546875,36.16614532470703,36.09270095825195,36.37095260620117,36.2943000793457,36.288169860839844,36.41713333129883,36.544166564941406,36.36821365356445,36.395328521728516,36.54746627807617,36.67292404174805,36.64480209350586,36.73497772216797,36.68650817871094,36.74592971801758,36.5772705078125,36.78646469116211,36.76853942871094,36.67058181762695,36.763648986816406,36.89365005493164,36.81878662109375,36.979095458984375,36.85972213745117,36.85706329345703,37.05015563964844,37.091835021972656,36.94121551513672,37.06877517700195,37.04505157470703,37.21200942993164,37.193660736083984,37.32654571533203,37.14926528930664,37.335906982421875,37.247371673583984,37.33876037597656,37.44838333129883,37.206573486328125,37.505882263183594,37.33935546875,37.48969268798828,37.50883483886719,37.54166793823242,37.43132781982422,37.663307189941406,37.82293701171875,37.662879943847656,37.75625228881836,37.852725982666016,37.831485748291016,37.882320404052734,37.83188247680664,38.00359344482422,38.00530242919922,38.30491256713867,38.31827926635742,38.386173248291016,38.400638580322266,38.61082077026367,38.9416389465332,39.155487060546875
stn_102,2024-01-10 16:00:00,2024-01-11 16:00:00,38.63889902997017,32.346519470214844,33.20743942260742,33.48518753051758,33.87538528442383,34.39612579345703,34.71672058105469,34.825138092041016,35.022361755371094,35.34078598022461,35.455238342285156,35.44862747192383,35.70805740356445,35.72837448120117,35.986053466796875,35.99562072753906,36.10023880004883,36.13321304321289,36.3546142578125,36.446067810058594,36.39599609375,36.730777740478516,36.6496696472168,36.723899841308594,36.93363571166992,37.004547119140625,37.10261917114258,37.08644104003906,37.06303787231445,37.18396759033203,37.1910400390625,37.26356506347656,37.395503997802734,37.33186340332031,37.50091552734375,37.43837356567383,37.5755729675293,37.57463836669922,37.56275939941406,37.48141860961914,37.822776794433594,37.710147857666016,37.72456741333008,37.869903564453125,38.009849548339844,37.797813415527344,37.82950210571289,37.964019775390625,38.095584869384766,38.08761978149414,38.166160583496094,38.14234161376953,38.163700103759766,37.95464324951172,38.2129020690918,38.19979476928711,38.12369918823242,38.224246978759766,38.36643981933594,38.31496047973633,38.38683319091797,38.27568435668945,38.318050384521484,38.51265335083008,38.56919860839844,38.43069076538086,38.497005462646484,38.516292572021484,38.65508270263672,38.691627502441406,38.81013488769531,38.5963020324707,38.77240753173828,38.68098449707031,38.82444381713867,38.871891021728516,38.64591598510742,38.97154235839844,38.829898834228516,38.953094482421875,38.9913444519043,39.0130615234375,38.85497283935547,39.127838134765625,39.302730560302734,39.1256103515625,39.23180389404297,39.357421875,39.292259216308594,39.386802673339844,39.298831939697266,39.532470703125,39.497562408447266,39.88961410522461,39.819000244140625,39.84508514404297,39.98505401611328,40.17631530761719,40.516239166259766,40.72837448120117
stn_102,2024-01-10 17:00:00,2024-01-11 17:00:00,39.51920048425794,32.95173263549805,33.85578155517578,34.13328552246094,34.584442138671875,35.05424118041992,35.40220260620117,35.48145294189453,35.71334457397461,36.05441665649414,36.12732696533203,36.153499603271484,36.38200378417969,36.38212585449219,36.660484313964844,36.73640441894531,36.79633331298828,36.84868621826172,37.06011962890625,37.15950012207031,37.1527099609375,37.47210693359375,37.39810562133789,37.437503814697266,37.66115188598633,37.717079162597656,37.82196807861328,37.83839416503906,37.81378936767578,37.9119758605957,37.967872619628906,37.9946174621582,38.1221809387207,38.10050964355469,38.25284194946289,38.17680358886719,38.35211181640625,38.31970977783203,38.30695343017578,38.20237350463867,38.5528450012207,38.45499801635742,38.48135757446289,38.591026306152344,38.772891998291016,38.5401611328125,38.57002258300781,38.686038970947266,38.828277587890625,38.843143463134766,38.89009475708008,38.85198211669922,38.894100189208984,38.693206787109375,38.962921142578125,38.93852615356445,38.84695816040039,38.96737289428711,39.10968780517578,39.039398193359375,39.08924102783203,39.03275680541992,39.089202880859375,39.27838134765625,39.30860137939453,39.18008804321289,39.275230407714844,39.29310607910156,39.395263671875,39.488250732421875,39.54207229614258,39.359500885009766,39.52595901489258,39.45438766479492,39.569759368896484,39.63807678222656,39.40808868408203,39.747581481933594,39.64015197753906,39.73347091674805,39.73082733154297,39.81439208984375,39.6154670715332,39.88755416870117,40.086219787597656,39.890357971191406,40.01903533935547,40.1193962097168,40.02440643310547,40.16758346557617,40.088134765625,40.299869537353516,40.250587463378906,40.64731216430664,40.61072540283203,40.62181854248047,40.75090026855469,40.97677230834961,41.334468841552734,41.579105377197266
stn_102,2024-01-10 18:00:00,2024-01-11 18:00:00,39.37199891262054,33.152976989746094,34.115257263183594,34.32706832885742,34.803802490234375,35.24375915527344,35.587913513183594,35.641197204589844,35.874481201171875,36.2121467590332,36.27427673339844,36.28255081176758,36.5218505859375,36.486820220947266,36.768516540527344,36.86221694946289,36.89860916137695,36.95731735229492,37.117401123046875,37.24687194824219,37.303253173828125,37.53417205810547,37.506412506103516,37.50516891479492,37.73810577392578,37.80495834350586,37.90958786010742,37.9127082824707,37.89509201049805,37.959041595458984,38.046142578125,38.054203033447266,38.17347717285156,38.15351867675781,38.317169189453125,38.23356246948242,38.40861511230469,38.394676208496094,38.38922882080078,38.270057678222656,38.59326934814453,38.504940032958984,38.53721618652344,38.657325744628906,38.812400817871094,38.5684700012207,38.61301803588867,38.726478576660156,38.89165115356445,38.88298416137695,38.91362380981445,38.85572052001953,38.93434143066406,38.748287200927734,39.001007080078125,38.988792419433594,38.87178039550781,39.01246643066406,39.153629302978516,39.074832916259766,39.08750534057617,39.070884704589844,39.128265380859375,39.30164337158203,39.35669708251953,39.19981002807617,39.315792083740234,39.3372688293457,39.41631317138672,39.53591537475586,39.56854248046875,39.3958740234375,39.582916259765625,39.51959228515625,39.59537124633789,39.70212173461914,39.45396041870117,39.81940841674805,39.696632385253906,39.76404571533203,39.760738372802734,39.86311721801758,39.6883659362793,39.9325065612793,40.14313507080078,39.969600677490234,40.07722854614258,40.13193130493164,40.03654098510742,40.20733642578125,40.15107727050781,40.30867385864258,40.31298065185547,40.665618896484375,40.641605377197266,40.686859130859375,40.78157424926758,41.05227279663086,41.429359436035156,41.698577880859375
stn_102,2024-01-10 19:00:00,2024-01-11 19:00:00,38.3795991270721,33.10080337524414,34.110748291015625,34.29602813720703,34.756778717041016,35.172855377197266,35.50373458862305,35.51517868041992,35.76190185546875,36.09785079956055,36.133087158203125,36.13062286376953,36.33852767944336,36.323368072509766,36.60171127319336,36.70618438720703,36.68124008178711,36.79384231567383,36.9449348449707,37.02430725097656,37.101173400878906,37.332969665527344,37.2903938293457,37.262142181396484,37.50702667236328,37.557132720947266,37.686500549316406,37.72157669067383,37.65534973144531,37.69640350341797,37.8427619934082,37.83683776855469,37.880245208740234,37.96288299560547,38.06129455566406,38.03276062011719,38.1951904296875,38.128379821777344,38.181297302246094,38.02293395996094,38.31142044067383,38.2803840637207,38.28245544433594,38.38072204589844,38.531211853027344,38.272579193115234,38.288734436035156,38.42451095581055,38.60980987548828,38.60365295410156,38.62799072265625,38.60411071777344,38.65853500366211,38.464534759521484,38.732147216796875,38.73155975341797,38.59784698486328,38.806068420410156,38.84000778198242,38.810752868652344,38.7597770690918,38.78844451904297,38.89826202392578,39.05919647216797,39.06011199951172,38.96523666381836,39.04590606689453,39.04296112060547,39.10004806518555,39.308780670166016,39.2559928894043,39.12152862548828,39.22040557861328,39.23319625854492,39.27192687988281,39.42930221557617,39.18950653076172,39.5678596496582,39.45772933959961,39.46841812133789,39.45542907714844,39.593868255615234,39.408775329589844,39.67458724975586,39.90389633178711,39.739967346191406,39.858829498291016,39.857173919677734,39.744178771972656,39.97194290161133,39.9051513671875,40.02042007446289,40.050872802734375,40.42224884033203,40.370574951171875,40.380340576171875,40.54731750488281,40.849666595458984,41.317081451416016,41.64931869506836
stn_102,2024-01-10 20:00:00,2024-01-11 20:00:00,36.4147003103137,31.58708381652832,32.59295654296875,32.657936096191406,33.1845703125,33.43480682373047,33.74004364013672,33.77153015136719,33.961238861083984,34.25419616699219,34.27988052368164,34.320213317871094,34.559104919433594,34.4129524230957,34.62934875488281,34.89424514770508,34.82565689086914,34.91883087158203,34.94287872314453,35.120513916015625,35.2744140625,35.37221908569336,35.51481628417969,35.359596252441406,35.60226821899414,35.64755630493164,35.70245361328125,35.762733459472656,35.77998352050781,35.61646270751953,35.93283462524414,35.845306396484375,35.87356948852539,36.05142593383789,36.140296936035156,35.999359130859375,36.27111053466797,36.14659881591797,36.23067092895508,36.046485900878906,36.2783317565918,36.254825592041016,36.28303146362305,36.35204315185547,36.51799774169922,36.2247314453125,36.296112060546875,36.426673889160156,36.6004753112793,36.56267547607422,36.55875778198242,36.4420051574707,36.63685607910156,36.52157211303711,36.6767463684082,36.67242431640625,36.51311492919922,36.728641510009766,36.78411102294922,36.64793014526367,36.70936584472656,36.77096939086914,36.866939544677734,36.9919548034668,36.99227523803711,36.8399658203125,37.089900970458984,36.996028900146484,37.06302261352539,37.207801818847656,37.21527099609375,37.07433319091797,37.250732421875,37.29439926147461,37.20455551147461,37.4731330871582,37.19023513793945,37.51827621459961,37.436798095703125,37.425750732421875,37.2943115234375,37.571163177490234,37.47739791870117,37.62520217895508,37.8538932800293,37.69499206542969,37.80663299560547,37.72229766845703,37.605323791503906,37.81966781616211,37.85980224609375,37.86406326293945,37.918060302734375,38.18406295776367,38.242897033691406,38.335357666015625,38.275150299072266,38.6094856262207,39.08903121948242,39.45475387573242
stn_102,2024-01-10 21:00:00,2024-01-11 21:00:00,34.43879969444871,30.104217529296875,31.059524536132812,31.088504791259766,31.56348419189453,31.78738784790039,32.03388214111328,32.078067779541016,32.22393035888672,32.47820281982422,32.52759552001953,32.52133560180664,32.778141021728516,32.61050796508789,32.792537689208984,33.036354064941406,32.97804641723633,33.05133819580078,33.05333709716797,33.22911834716797,33.35746765136719,33.464820861816406,33.637386322021484,33.44386291503906,33.70189666748047,33.740421295166016,33.76106262207031,33.843448638916016,33.83305740356445,33.600250244140625,34.00537872314453,33.891883850097656,33.89518356323242,34.1374397277832,34.19529342651367,34.02803039550781,34.3548698425293,34.15464401245117,34.28602600097656,34.07299041748047,34.28814697265625,34.27802658081055,34.29326248168945,34.35123062133789,34.510562896728516,34.193687438964844,34.2584228515625,34.418922424316406,34.615997314453125,34.54934310913086,34.55454635620117,34.43282699584961,34.64557647705078,34.54066848754883,34.6519775390625,34.65813064575195,34.493385314941406,34.73973083496094,34.73368453979492,34.59569549560547,34.70448684692383,34.75251388549805,34.835960388183594,34.976219177246094,34.954341888427734,34.807373046875,35.07142639160156,34.917938232421875,35.04115295410156,35.16915512084961,35.198585510253906,35.02827453613281,35.18010711669922,35.266571044921875,35.13742446899414,35.483238220214844,35.15595626831055,35.490272521972656,35.38367462158203,35.3647346496582,35.21770477294922,35.514713287353516,35.452728271484375,35.62358093261719,35.816402435302734,35.676673889160156,35.78610610961914,35.68595504760742,35.565731048583984,35.74957275390625,35.79176712036133,35.78133010864258,35.83640670776367,36.11980056762695,36.17258071899414,36.27244186401367,36.18463134765625,36.50627899169922,37.02098846435547,37.42141342163086
stn_102,2024-01-10 22:00:00,2024-01-11 22:00:00,31.3838001152575,28.289474487304688,29.24431800842285,29.163728713989258,29.60346794128418,29.740203857421875,29.969879150390625,30.019001007080078,30.110496520996094,30.30306053161621,30.38128662109375,30.34255027770996,30.59041404724121,30.41766357421875,30.572189331054688,30.784687042236328,30.712806701660156,30.779767990112305,30.74326515197754,30.93052101135254,31.059703826904297,31.097763061523438,31.307260513305664,31.125436782836914,31.340110778808594,31.389362335205078,31.37123680114746,31.467815399169922,31.46828269958496,31.1843204498291,31.595230102539062,31.510562896728516,31.490697860717773,31.730501174926758,31.76471519470215,31.616891860961914,31.899581909179688,31.72233009338379,31.876920700073242,31.687963485717773,31.835891723632812,31.849573135375977,31.82670021057129,31.91461181640625,32.02555465698242,31.705718994140625,31.789133071899414,31.950342178344727,32.17432403564453,32.06887435913086,32.089332580566406,31.96240234375,32.181758880615234,32.100589752197266,32.144309997558594,32.184326171875,32.05437088012695,32.26359176635742,32.21525192260742,32.11257553100586,32.215492248535156,32.25858688354492,32.338932037353516,32.457496643066406,32.45703125,32.30764389038086,32.54594039916992,32.39315414428711,32.50587844848633,32.620731353759766,32.628719329833984,32.51333236694336,32.653038024902344,32.75332260131836,32.59797668457031,32.95558547973633,32.66697311401367,32.93547439575195,32.82219696044922,32.80722427368164,32.674224853515625,32.95000457763672,32.97095489501953,33.078636169433594,33.22819519042969,33.1427001953125,33.24414825439453,33.0936164855957,32.992454528808594,33.16031265258789,33.233367919921875,33.199615478515625,33.2971305847168,33.49053192138672,33.536865234375,33.69282150268555,33.5678825378418,33.841163635253906,34.385074615478516,34.76246643066406
stn_102,2024-01-10 23:00:00,2024-01-11 23:00:00,28.714801158130168,26.619319915771484,27.535625457763672,27.43986701965332,27.804698944091797,27.92329216003418,28.11411476135254,28.159900665283203,28.205846786499023,28.343284606933594,28.44854736328125,28.398679733276367,28.610828399658203,28.485239028930664,28.638442993164062,28.77083969116211,28.688426971435547,28.783552169799805,28.741456985473633,28.858598709106445,28.970783233642578,29.035175323486328,29.240936279296875,29.098310470581055,29.26107406616211,29.27381706237793,29.27789306640625,29.38602066040039,29.37732696533203,29.08503532409668,29.474584579467773,29.413537979125977,29.351322174072266,29.653051376342773,29.6213436126709,29.527873992919922,29.777219772338867,29.557836532592773,29.765567779541016,29.561614990234375,29.68991470336914,29.726285934448242,29.687868118286133,29.76557159423828,29.876325607299805,29.54418182373047,29.604665756225586,29.77276039123535,29.992101669311523,29.90305519104004,29.941110610961914,29.863319396972656,30.03112030029297,29.940568923950195,29.957128524780273,30.017841339111328,29.92076301574707,30.15004539489746,30.00741195678711,29.962453842163086,30.034679412841797,30.059864044189453,30.198139190673828,30.295257568359375,30.268552780151367,30.190767288208008,30.347942352294922,30.195110321044922,30.299449920654297,30.446928024291992,30.433841705322266,30.333425521850586,30.378145217895508,30.526737213134766,30.39720916748047,30.731664657592773,30.4901180267334,30.705631256103516,30.63817024230957,30.586767196655273,30.47306251525879,30.7307186126709,30.76069450378418,30.88501739501953,31.014196395874023,30.95639991760254,31.072566986083984,30.90622901916504,30.79476547241211,30.957595825195312,31.003894805908203,31.009918212890625,31.09046173095703,31.327983856201172,31.294692993164062,31.412822723388672,31.411170959472656,31.610549926757812,32.21854782104492,32.634735107421875
stn_102,2024-01-11 00:00:00,2024-01-12 00:00:00,27.348000147348642,25.344449996948242,26.23589515686035,26.146215438842773,26.453916549682617,26.593833923339844,26.759225845336914,26.78583526611328,26.81264877319336,26.878948211669922,27.020198822021484,26.986730575561523,27.177303314208984,27.12499237060547,27.287179946899414,27.32253074645996,27.20851707458496,27.36555290222168,27.34443473815918,27.36910629272461,27.46818733215332,27.566112518310547,27.766395568847656,27.69698715209961,27.773191452026367,27.74152946472168,27.802051544189453,27.910219192504883,27.91337013244629,27.656089782714844,27.949399948120117,27.934953689575195,27.817371368408203,28.182239532470703,28.091527938842773,28.075624465942383,28.252592086791992,28.01526641845703,28.28008270263672,28.0465030670166,28.188465118408203,28.25946617126465,28.207387924194336,28.26579475402832,28.382823944091797,28.057723999023438,28.088397979736328,28.251684188842773,28.428281784057617,28.393413543701172,28.449787139892578,28.454910278320312,28.544395446777344,28.436260223388672,28.441020965576172,28.5174503326416,28.434024810791016,28.706195831298828,28.486370086669922,28.48533058166504,28.503768920898438,28.507484436035156,28.742216110229492,28.79780387878418,28.754657745361328,28.76451873779297,28.818086624145508,28.697956085205078,28.76288414001465,28.9576358795166,28.930221557617188,28.84661293029785,28.790124893188477,28.960119247436523,28.896406173706055,29.15313148498535,29.0032958984375,29.161989212036133,29.160593032836914,29.055767059326172,28.97481346130371,29.192981719970703,29.207624435424805,29.349586486816406,29.51910972595215,29.470966339111328,29.602781295776367,29.40090560913086,29.310617446899414,29.490692138671875,29.47373390197754,29.54593849182129,29.621118545532227,29.92327308654785,29.772926330566406,29.830575942993164,30.029836654663086,30.173328399658203,30.83978843688965,31.295207977294922
stn_102,2024-01-11 01:00:00,2024-01-12 01:00:00,26.760899139660598,24.528600692749023,25.40706443786621,25.278276443481445,25.60841178894043,25.734031677246094,25.910280227661133,25.956958770751953,25.964035034179688,25.9837646484375,26.152862548828125,26.172527313232422,26.34807777404785,26.33883285522461,26.5064754486084,26.464622497558594,26.37180519104004,26.552196502685547,26.530935287475586,26.533369064331055,26.64756202697754,26.702735900878906,26.946435928344727,26.962438583374023,26.939115524291992,26.9056396484375,26.958240509033203,27.05281639099121,27.129785537719727,26.912410736083984,27.062240600585938,27.097871780395508,26.993043899536133,27.31675910949707,27.240163803100586,27.240554809570312,27.345304489135742,27.157451629638672,27.413677215576172,27.217626571655273,27.3776912689209,27.452598571777344,27.373106002807617,27.458847045898438,27.548988342285156,27.280410766601562,27.313337326049805,27.42631721496582,27.58050537109375,27.57097816467285,27.64032554626465,27.666841506958008,27.737186431884766,27.634159088134766,27.61100959777832,27.6929931640625,27.626232147216797,27.854421615600586,27.68259620666504,27.68255615234375,27.689260482788086,27.669221878051758,27.922779083251953,27.930288314819336,27.949752807617188,27.961700439453125,27.969823837280273,27.914682388305664,27.93644142150879,28.110027313232422,28.097904205322266,28.049999237060547,27.995012283325195,28.101415634155273,28.095977783203125,28.267444610595703,28.191457748413086,28.293256759643555,28.324392318725586,28.232275009155273,28.183744430541992,28.330427169799805,28.361902236938477,28.45095443725586,28.648584365844727,28.61923599243164,28.740829467773438,28.531394958496094,28.49981117248535,28.641033172607422,28.602386474609375,28.745759963989258,28.82758140563965,29.08976173400879,28.88943862915039,28.973011016845703,29.2247257232666,29.31022834777832,29.958248138427734,30.410606384277344
stn_102,2024-01-11 02:00:00,2024-01-12 02:00:00,26.32199986716509,23.55764389038086,24.40623664855957,24.25491714477539,24.631210327148438,24.681684494018555,24.86994743347168,24.955778121948242,24.934343338012695,24.964326858520508,25.12103843688965,25.18700408935547,25.33685874938965,25.321434020996094,25.4877872467041,25.450923919677734,25.40748405456543,25.558130264282227,25.499807357788086,25.552480697631836,25.6991024017334,25.682191848754883,25.97942352294922,26.02803611755371,25.954288482666016,25.937559127807617,25.94493865966797,26.0474910736084,26.172344207763672,25.963613510131836,26.07334327697754,26.089780807495117,26.04789161682129,26.304296493530273,26.266984939575195,26.223108291625977,26.339107513427734,26.184932708740234,26.39510154724121,26.241098403930664,26.404020309448242,26.450719833374023,26.378231048583984,26.482666015625,26.572429656982422,26.339067459106445,26.384340286254883,26.445636749267578,26.605655670166016,26.598867416381836,26.65204429626465,26.6478328704834,26.740386962890625,26.665294647216797,26.627168655395508,26.693439483642578,26.647369384765625,26.79985237121582,26.71482276916504,26.68943214416504,26.71537208557129,26.699951171875,26.90736961364746,26.90156364440918,26.978036880493164,26.93667984008789,26.97276496887207,26.964879989624023,26.95724868774414,27.1036319732666,27.095285415649414,27.076082229614258,27.0625,27.12652587890625,27.122785568237305,27.27267074584961,27.206327438354492,27.263254165649414,27.318613052368164,27.26430320739746,27.207143783569336,27.334495544433594,27.381486892700195,27.408706665039062,27.566402435302734,27.577157974243164,27.675765991210938,27.50575828552246,27.489681243896484,27.570688247680664,27.56267547607422,27.737783432006836,27.79387092590332,27.994522094726562,27.847789764404297,27.977054595947266,28.15418243408203,28.20633316040039,28.805810928344727,29.282737731933594
